"time_millis","cpu"
1509009800262,15.29
1509009800263,15.94
1509009800264,13.47
1509009800265,19.54
1509009800266,7.39
1509009800267,11.64
1509009800268,11.61
1509009800269,17.32
1509009800270,18.94
1509009800271,13.31
1509009800272,19.83
1509009800273,11.4
1509009800274,17.34
1509009800275,14.65
1509009800276,16.98
1509009800277,15.49
1509009800278,11.1
1509009800279,10.12
1509009800280,12.45
1509009800281,15.43
1509009800282,14.39
1509009800283,12.91
1509009800284,14.11
1509009800285,13.05
1509009800286,20.08
1509009800287,12.27
1509009800288,19.73
1509009800289,18.55
1509009800290,19.97
1509009800291,14.26
1509009800292,8.96
1509009800293,11.4
1509009800294,8.35
1509009800295,8.34
1509009800296,19.21
1509009800297,15.52
1509009800298,16.41
1509009800299,17.01
1509009800300,15.09
1509009800301,13.76
1509009800302,14.71
1509009800303,16.91
1509009800304,13.46
1509009800305,12.27
1509009800306,15.58
1509009800307,12.45
1509009800308,15.47
1509009800309,20.38
1509009800310,14.74
1509009800311,11.53
1509009800312,16.51
1509009800313,16.37
1509009800314,16.23
1509009800315,7.63
1509009800316,10.62
1509009800317,13.02
1509009800318,12.43
1509009800319,12.27
1509009800320,10.23
1509009800321,11.91
1509009800322,11.07
1509009800323,15.31
1509009800324,10.39
1509009800325,13.54
1509009800326,12.18
1509009800327,11.11
1509009800328,10.42
1509009800329,15.84
1509009800330,13.26
1509009800331,18.2
1509009800332,13.38
1509009800333,9.67
1509009800334,12.88
1509009800335,16.41
1509009800336,12.24
1509009800337,15.24
1509009800338,15.24
1509009800339,13.18
1509009800340,13.98
1509009800341,17.01
1509009800342,19.83
1509009800343,15.98
1509009800344,15.1
1509009800345,12.54
1509009800346,19.61
1509009800347,10.73
1509009800348,19.44
1509009800349,20.73
1509009800350,13.66
1509009800351,16.56
1509009800352,12.92
1509009800353,14.42
1509009800354,13.79
1509009800355,10.15
1509009800356,16.4
1509009800357,12.72
1509009800358,12.58
1509009800359,17.71
1509009800360,14.31
1509009800361,12.32
1509009800362,18.02
1509009800363,13.63
1509009800364,14.34
1509009800365,14.43
1509009800366,8.06
1509009800367,14.99
1509009800368,17.93
1509009800369,19.38
1509009800370,17.13
1509009800371,17.11
1509009800372,17.34
1509009800373,17.64
1509009800374,15.85
1509009800375,16.66
1509009800376,12.45
1509009800377,18.16
1509009800378,11.46
1509009800379,11.36
1509009800380,17.02
1509009800381,20.96
1509009800382,17.41
1509009800383,15.3
1509009800384,18.28
1509009800385,9.91
1509009800386,9.58
1509009800387,11.99
1509009800388,15.74
1509009800389,17.55
1509009800390,13.6
1509009800391,14.9
1509009800392,17.96
1509009800393,12.86
1509009800394,18.01
1509009800395,14.53
1509009800396,19.86
1509009800397,13.43
1509009800398,8.72
1509009800399,16.82
1509009800400,12.49
1509009800401,17.02
1509009800402,13.56
1509009800403,14.96
1509009800404,10.55
1509009800405,10.67
1509009800406,13.2
1509009800407,17.24
1509009800408,17.8
1509009800409,16.48
1509009800410,12.26
1509009800411,13.8
1509009800412,15.09
1509009800413,16.7
1509009800414,9.52
1509009800415,9.15
1509009800416,11.31
1509009800417,11.87
1509009800418,12.47
1509009800419,8.18
1509009800420,20.48
1509009800421,16.44
1509009800422,13.94
1509009800423,17.31
1509009800424,11.97
1509009800425,14.32
1509009800426,12.8
1509009800427,15.51
1509009800428,11.42
1509009800429,16.37
1509009800430,13.54
1509009800431,13.39
1509009800432,17.1
1509009800433,14.17
1509009800434,12.55
1509009800435,16.25
1509009800436,13.12
1509009800437,12.72
1509009800438,10.8
1509009800439,14.05
1509009800440,12.82
1509009800441,14.27
1509009800442,16.35
1509009800443,13.55
1509009800444,14.9
1509009800445,11.95
1509009800446,15.46
1509009800447,18.23
1509009800448,16.5
1509009800449,11.37
1509009800450,15.45
1509009800451,17.06
1509009800452,13.88
1509009800453,15.09
1509009800454,11.79
1509009800455,15.55
1509009800456,14.94
1509009800457,19.41
1509009800458,15.8
1509009800459,17.65
1509009800460,16.95
1509009800461,11.92
1509009800462,21.22
1509009800463,11.67
1509009800464,13.65
1509009800465,19.15
1509009800466,14.91
1509009800467,10.82
1509009800468,14.47
1509009800469,11.7
1509009800470,18.26
1509009800471,16.25
1509009800472,12.38
1509009800473,15.05
1509009800474,13.82
1509009800475,15.09
1509009800476,11.12
1509009800477,14.17
1509009800478,11.55
1509009800479,16.47
1509009800480,12.24
1509009800481,16.09
1509009800482,15.46
1509009800483,17.35
1509009800484,14.45
1509009800485,17.47
1509009800486,17.2
1509009800487,14.25
1509009800488,10.15
1509009800489,17.67
1509009800490,11.73
1509009800491,12.66
1509009800492,16.95
1509009800493,9.31
1509009800494,13.28
1509009800495,10.11
1509009800496,14.9
1509009800497,19.14
1509009800498,18.3
1509009800499,11.27
1509009800500,10.74
1509009800501,14.78
1509009800502,18.11
1509009800503,15.41
1509009800504,13.6
1509009800505,14.1
1509009800506,15.83
1509009800507,14.31
1509009800508,11.72
1509009800509,16.68
1509009800510,14.66
1509009800511,17
1509009800512,16.52
1509009800513,15.09
1509009800514,13.61
1509009800515,8.35
1509009800516,16.56
1509009800517,14.05
1509009800518,11.82
1509009800519,15.08
1509009800520,8.65
1509009800521,14.39
1509009800522,11.36
1509009800523,10.5
1509009800524,11.98
1509009800525,11.7
1509009800526,15.93
1509009800527,13.95
1509009800528,14.01
1509009800529,14.25
1509009800530,17.48
1509009800531,15.24
1509009800532,13.57
1509009800533,11.9
1509009800534,18.33
1509009800535,18.67
1509009800536,14.34
1509009800537,16.26
1509009800538,10.22
1509009800539,13.85
1509009800540,14.15
1509009800541,8.09
1509009800542,17.27
1509009800543,9.21
1509009800544,18.75
1509009800545,15.9
1509009800546,16.56
1509009800547,16.07
1509009800548,20.96
1509009800549,11.91
1509009800550,10.8
1509009800551,17.92
1509009800552,10.56
1509009800553,14.69
1509009800554,8.64
1509009800555,14.89
1509009800556,20.45
1509009800557,13.75
1509009800558,9.45
1509009800559,17.49
1509009800560,14.78
1509009800561,13.84
1509009800562,7.94
1509009800563,12.63
1509009800564,16.32
1509009800565,15.31
1509009800566,8.36
1509009800567,18.5
1509009800568,13.64
1509009800569,14.99
1509009800570,13.96
1509009800571,14.11
1509009800572,12.67
1509009800573,14.16
1509009800574,12.69
1509009800575,11.63
1509009800576,20.25
1509009800577,14.87
1509009800578,13.34
1509009800579,10.1
1509009800580,13.65
1509009800581,16.26
1509009800582,10.25
1509009800583,15.56
1509009800584,11.24
1509009800585,10.42
1509009800586,12.18
1509009800587,13.68
1509009800588,15.52
1509009800589,12.44
1509009800590,11.46
1509009800591,10.64
1509009800592,11.19
1509009800593,13.33
1509009800594,10.93
1509009800595,17.5
1509009800596,17
1509009800597,13.55
1509009800598,18.07
1509009800599,14.82
1509009800600,18.11
1509009800601,9.86
1509009800602,14.26
1509009800603,13.74
1509009800604,15.79
1509009800605,10.71
1509009800606,16.94
1509009800607,11.36
1509009800608,14.09
1509009800609,13.6
1509009800610,18.22
1509009800611,17.13
1509009800612,13.15
1509009800613,12.86
1509009800614,17.62
1509009800615,15.32
1509009800616,10.86
1509009800617,21.89
1509009800618,16.52
1509009800619,15.38
1509009800620,14.38
1509009800621,15.93
1509009800622,12.99
1509009800623,14.64
1509009800624,10.94
1509009800625,16.2
1509009800626,14.16
1509009800627,16.55
1509009800628,13.1
1509009800629,14.84
1509009800630,13.57
1509009800631,13.42
1509009800632,12.57
1509009800633,10.64
1509009800634,12.03
1509009800635,19.41
1509009800636,16.29
1509009800637,11.02
1509009800638,10.65
1509009800639,11.94
1509009800640,15.67
1509009800641,13.62
1509009800642,10.7
1509009800643,19
1509009800644,11.06
1509009800645,10.97
1509009800646,16.21
1509009800647,13.53
1509009800648,12.94
1509009800649,11.37
1509009800650,13.64
1509009800651,15.4
1509009800652,18.94
1509009800653,9.24
1509009800654,16.67
1509009800655,14.4
1509009800656,16.39
1509009800657,12.04
1509009800658,14.52
1509009800659,10.78
1509009800660,12.74
1509009800661,18.28
1509009800662,8.58
1509009800663,15.04
1509009800664,16.89
1509009800665,11.19
1509009800666,17.31
1509009800667,14.75
1509009800668,12.69
1509009800669,16.93
1509009800670,16.6
1509009800671,16.31
1509009800672,14.55
1509009800673,15.94
1509009800674,10.99
1509009800675,16.32
1509009800676,12.63
1509009800677,15.53
1509009800678,17.14
1509009800679,13.04
1509009800680,18.47
1509009800681,9.44
1509009800682,18.6
1509009800683,15.59
1509009800684,9.47
1509009800685,12.22
1509009800686,19.02
1509009800687,14.22
1509009800688,19.75
1509009800689,13.5
1509009800690,15.51
1509009800691,16.15
1509009800692,10.7
1509009800693,12.91
1509009800694,12.15
1509009800695,13.55
1509009800696,12.41
1509009800697,11.88
1509009800698,15.89
1509009800699,9.84
1509009800700,17.2
1509009800701,18.97
1509009800702,15.74
1509009800703,12.07
1509009800704,10.34
1509009800705,18.19
1509009800706,11.6
1509009800707,12.84
1509009800708,13.99
1509009800709,14.05
1509009800710,16.4
1509009800711,15.83
1509009800712,16.64
1509009800713,19.49
1509009800714,18.55
1509009800715,11.31
1509009800716,13.4
1509009800717,15.2
1509009800718,16.96
1509009800719,13.24
1509009800720,13.86
1509009800721,10.41
1509009800722,15.87
1509009800723,16.38
1509009800724,19.13
1509009800725,15.62
1509009800726,8.38
1509009800727,12.27
1509009800728,13.28
1509009800729,16.91
1509009800730,11.75
1509009800731,15.37
1509009800732,18.18
1509009800733,16.17
1509009800734,16.01
1509009800735,13.5
1509009800736,16.39
1509009800737,20.05
1509009800738,17.45
1509009800739,12.58
1509009800740,8.57
1509009800741,15.03
1509009800742,22.83
1509009800743,16.84
1509009800744,20.11
1509009800745,10.18
1509009800746,16.97
1509009800747,17.18
1509009800748,12.55
1509009800749,16.78
1509009800750,12.43
1509009800751,15.41
1509009800752,10.58
1509009800753,11.6
1509009800754,17.08
1509009800755,15.9
1509009800756,16.33
1509009800757,16.48
1509009800758,17.35
1509009800759,16.84
1509009800760,16.3
1509009800761,15.72
1509009800762,15.66
1509009800763,20.33
1509009800764,9.28
1509009800765,16.78
1509009800766,12.53
1509009800767,14.75
1509009800768,13.33
1509009800769,12.32
1509009800770,15.89
1509009800771,18.52
1509009800772,12.3
1509009800773,9.41
1509009800774,15.46
1509009800775,12.63
1509009800776,17.22
1509009800777,12.42
1509009800778,12.18
1509009800779,9.84
1509009800780,19.14
1509009800781,12.2
1509009800782,16.68
1509009800783,16.97
1509009800784,20.78
1509009800785,11.14
1509009800786,9.53
1509009800787,13.47
1509009800788,17.89
1509009800789,16.99
1509009800790,14.83
1509009800791,19.29
1509009800792,13.15
1509009800793,12.52
1509009800794,16.51
1509009800795,14.64
1509009800796,11.51
1509009800797,12.43
1509009800798,18.67
1509009800799,10.42
1509009800800,13.77
1509009800801,12.61
1509009800802,19.24
1509009800803,15.44
1509009800804,13.96
1509009800805,16.44
1509009800806,18.08
1509009800807,18.1
1509009800808,11.18
1509009800809,11.04
1509009800810,16.28
1509009800811,15.27
1509009800812,13.32
1509009800813,12.53
1509009800814,13.17
1509009800815,16.63
1509009800816,15.2
1509009800817,11.32
1509009800818,14.58
1509009800819,15.79
1509009800820,9.99
1509009800821,12.98
1509009800822,17.2
1509009800823,11.19
1509009800824,14.68
1509009800825,10.03
1509009800826,14.55
1509009800827,14.61
1509009800828,14.65
1509009800829,16.09
1509009800830,14.55
1509009800831,14.39
1509009800832,10.48
1509009800833,15.5
1509009800834,12.88
1509009800835,16.31
1509009800836,17.78
1509009800837,11.99
1509009800838,16.21
1509009800839,17.84
1509009800840,16.85
1509009800841,19.15
1509009800842,15.99
1509009800843,14.17
1509009800844,14.68
1509009800845,16.72
1509009800846,13.94
1509009800847,13.64
1509009800848,15.99
1509009800849,16.94
1509009800850,17.94
1509009800851,19.41
1509009800852,15.62
1509009800853,17.75
1509009800854,16.84
1509009800855,9.73
1509009800856,13.52
1509009800857,19.01
1509009800858,15.13
1509009800859,12.8
1509009800860,11.84
1509009800861,12.57
1509009800862,13.52
1509009800863,13.21
1509009800864,18.99
1509009800865,11.62
1509009800866,11.63
1509009800867,14.8
1509009800868,17.42
1509009800869,13.9
1509009800870,14.1
1509009800871,14.45
1509009800872,16.68
1509009800873,14.42
1509009800874,10.58
1509009800875,17.46
1509009800876,16
1509009800877,12.66
1509009800878,17.74
1509009800879,9.91
1509009800880,17.61
1509009800881,19.71
1509009800882,16.36
1509009800883,16.96
1509009800884,16.89
1509009800885,15.63
1509009800886,16.93
1509009800887,21.02
1509009800888,14.02
1509009800889,16.28
1509009800890,14.22
1509009800891,15.64
1509009800892,17.21
1509009800893,15.38
1509009800894,18.26
1509009800895,13.32
1509009800896,14.58
1509009800897,16.9
1509009800898,13.12
1509009800899,17.12
1509009800900,14.27
1509009800901,11.87
1509009800902,13.99
1509009800903,14.45
1509009800904,12.29
1509009800905,12.52
1509009800906,12.32
1509009800907,13.07
1509009800908,11.28
1509009800909,14.44
1509009800910,17.76
1509009800911,14.32
1509009800912,15.03
1509009800913,12.09
1509009800914,12.04
1509009800915,12.62
1509009800916,15.34
1509009800917,13.87
1509009800918,3.79
1509009800919,12.42
1509009800920,14.32
1509009800921,11.38
1509009800922,18.54
1509009800923,14.3
1509009800924,15.68
1509009800925,16.03
1509009800926,13.99
1509009800927,18.48
1509009800928,11.1
1509009800929,10.04
1509009800930,11.8
1509009800931,15.48
1509009800932,16.88
1509009800933,14.7
1509009800934,16.15
1509009800935,13.52
1509009800936,14.89
1509009800937,19.71
1509009800938,14.95
1509009800939,16.37
1509009800940,13.35
1509009800941,11.61
1509009800942,16.25
1509009800943,21.21
1509009800944,13.94
1509009800945,12.2
1509009800946,13.08
1509009800947,15.5
1509009800948,16.92
1509009800949,10.41
1509009800950,15.67
1509009800951,13.9
1509009800952,14.59
1509009800953,16.98
1509009800954,14.65
1509009800955,17.31
1509009800956,17.36
1509009800957,11.4
1509009800958,16.27
1509009800959,13.51
1509009800960,12.92
1509009800961,17.77
1509009800962,16.77
1509009800963,11.7
1509009800964,9.1
1509009800965,11.47
1509009800966,13.08
1509009800967,14.68
1509009800968,14.86
1509009800969,17.39
1509009800970,12.2
1509009800971,9.76
1509009800972,19.17
1509009800973,17.34
1509009800974,18.21
1509009800975,16.33
1509009800976,17.67
1509009800977,14.06
1509009800978,14.35
1509009800979,14.29
1509009800980,17.05
1509009800981,18.14
1509009800982,11.99
1509009800983,15.93
1509009800984,20.83
1509009800985,16.73
1509009800986,13.93
1509009800987,14.65
1509009800988,15.55
1509009800989,11.59
1509009800990,12.57
1509009800991,13.48
1509009800992,14.25
1509009800993,17.18
1509009800994,17.15
1509009800995,15.09
1509009800996,15.13
1509009800997,10.84
1509009800998,16.36
1509009800999,16.57
1509009801000,14.37
1509009801001,9.4
1509009801002,13.2
1509009801003,18.35
1509009801004,9.76
1509009801005,15.64
1509009801006,14.47
1509009801007,15.48
1509009801008,9.82
1509009801009,11.29
1509009801010,20.49
1509009801011,12.91
1509009801012,17.07
1509009801013,9.3
1509009801014,16.73
1509009801015,17.13
1509009801016,21.25
1509009801017,12.91
1509009801018,6.44
1509009801019,11.16
1509009801020,13.51
1509009801021,13.29
1509009801022,16.64
1509009801023,16.57
1509009801024,12.39
1509009801025,13.68
1509009801026,14.34
1509009801027,16.74
1509009801028,19.78
1509009801029,14.2
1509009801030,22.26
1509009801031,12.39
1509009801032,12.55
1509009801033,12.38
1509009801034,12.31
1509009801035,11.89
1509009801036,12.38
1509009801037,12.82
1509009801038,15.5
1509009801039,16.51
1509009801040,15.23
1509009801041,13.09
1509009801042,19.9
1509009801043,11.28
1509009801044,16.45
1509009801045,12.4
1509009801046,8.8
1509009801047,19.52
1509009801048,12.51
1509009801049,20.05
1509009801050,13.5
1509009801051,10.09
1509009801052,13.4
1509009801053,10.59
1509009801054,13.49
1509009801055,19.5
1509009801056,11.16
1509009801057,9.98
1509009801058,14.43
1509009801059,11.67
1509009801060,11.67
1509009801061,23.6
1509009801062,21.72
1509009801063,12.85
1509009801064,11.73
1509009801065,13.47
1509009801066,17.49
1509009801067,16.9
1509009801068,10.42
1509009801069,20.5
1509009801070,10.48
1509009801071,14.54
1509009801072,16.77
1509009801073,17.06
1509009801074,13.68
1509009801075,16.92
1509009801076,12.06
1509009801077,14.49
1509009801078,11.1
1509009801079,13.32
1509009801080,18.04
1509009801081,14.85
1509009801082,21.56
1509009801083,17.26
1509009801084,14.93
1509009801085,11.78
1509009801086,16.79
1509009801087,16.97
1509009801088,18.2
1509009801089,13.61
1509009801090,12.4
1509009801091,15.7
1509009801092,14.91
1509009801093,14.25
1509009801094,16.15
1509009801095,12.58
1509009801096,16.64
1509009801097,12.12
1509009801098,16.07
1509009801099,16.96
1509009801100,11.11
1509009801101,14.09
1509009801102,17.77
1509009801103,12.52
1509009801104,10.79
1509009801105,14.41
1509009801106,14.74
1509009801107,15.83
1509009801108,14.68
1509009801109,15.86
1509009801110,16.21
1509009801111,14.51
1509009801112,15.93
1509009801113,13.39
1509009801114,12.31
1509009801115,17.98
1509009801116,17.23
1509009801117,14.75
1509009801118,14.1
1509009801119,12.55
1509009801120,15.52
1509009801121,13.83
1509009801122,14.62
1509009801123,11.94
1509009801124,13.66
1509009801125,10.66
1509009801126,11.91
1509009801127,14.34
1509009801128,12.35
1509009801129,20.93
1509009801130,16.51
1509009801131,18.66
1509009801132,12.91
1509009801133,13.81
1509009801134,16.13
1509009801135,13.27
1509009801136,16.77
1509009801137,13.3
1509009801138,17.61
1509009801139,19.98
1509009801140,16.13
1509009801141,16.95
1509009801142,18.64
1509009801143,16.23
1509009801144,14.11
1509009801145,14.87
1509009801146,21.1
1509009801147,11.91
1509009801148,14.44
1509009801149,14.92
1509009801150,10.98
1509009801151,16.16
1509009801152,11.2
1509009801153,14.89
1509009801154,11.9
1509009801155,12.73
1509009801156,12.09
1509009801157,11.02
1509009801158,18.05
1509009801159,15.62
1509009801160,14.13
1509009801161,12.41
1509009801162,12.98
1509009801163,16.27
1509009801164,15.18
1509009801165,19.08
1509009801166,13.36
1509009801167,18.88
1509009801168,17.43
1509009801169,16.9
1509009801170,13.19
1509009801171,18.71
1509009801172,18.34
1509009801173,15.96
1509009801174,17.56
1509009801175,17.62
1509009801176,16.46
1509009801177,18.9
1509009801178,13.7
1509009801179,16.51
1509009801180,17.73
1509009801181,9.91
1509009801182,12.52
1509009801183,16.87
1509009801184,12.01
1509009801185,16.42
1509009801186,15
1509009801187,11.64
1509009801188,12.34
1509009801189,12.29
1509009801190,16.81
1509009801191,12.76
1509009801192,11.19
1509009801193,16.85
1509009801194,15.26
1509009801195,16.62
1509009801196,20.12
1509009801197,15.14
1509009801198,10.92
1509009801199,13.9
1509009801200,14.04
1509009801201,15.5
1509009801202,10.19
1509009801203,15.96
1509009801204,17.84
1509009801205,15.85
1509009801206,18.59
1509009801207,17.04
1509009801208,14.87
1509009801209,20.36
1509009801210,11.96
1509009801211,14.66
1509009801212,16.35
1509009801213,15.04
1509009801214,13.83
1509009801215,15.75
1509009801216,10.45
1509009801217,6.72
1509009801218,13.78
1509009801219,17.65
1509009801220,19.55
1509009801221,19.54
1509009801222,14.54
1509009801223,17.61
1509009801224,11.06
1509009801225,8.17
1509009801226,12.29
1509009801227,15.57
1509009801228,15.75
1509009801229,15.84
1509009801230,21.7
1509009801231,22.75
1509009801232,11.87
1509009801233,14.28
1509009801234,17.72
1509009801235,6.93
1509009801236,16.09
1509009801237,14.26
1509009801238,12.27
1509009801239,10.63
1509009801240,13.44
1509009801241,15.61
1509009801242,18.65
1509009801243,17.44
1509009801244,17.2
1509009801245,11.2
1509009801246,14.45
1509009801247,16.34
1509009801248,15.61
1509009801249,16.46
1509009801250,17.17
1509009801251,15.57
1509009801252,12.12
1509009801253,13.89
1509009801254,10.39
1509009801255,7.61
1509009801256,11.3
1509009801257,17.2
1509009801258,12.58
1509009801259,20.41
1509009801260,11.54
1509009801261,16.56
1509009801262,14.18
1509009801263,13.29
1509009801264,14.46
1509009801265,11.08
1509009801266,17.94
1509009801267,20.39
1509009801268,12.86
1509009801269,17.17
1509009801270,14.41
1509009801271,16.06
1509009801272,13.94
1509009801273,19.33
1509009801274,14.38
1509009801275,9.57
1509009801276,15.5
1509009801277,13.74
1509009801278,15.94
1509009801279,7.44
1509009801280,12.52
1509009801281,16.9
1509009801282,18.32
1509009801283,12.48
1509009801284,17.14
1509009801285,14.1
1509009801286,8.06
1509009801287,17.03
1509009801288,15.87
1509009801289,13.87
1509009801290,12.94
1509009801291,16.96
1509009801292,12.92
1509009801293,14.8
1509009801294,7.92
1509009801295,13.98
1509009801296,14.18
1509009801297,9.66
1509009801298,11.24
1509009801299,17.15
1509009801300,13.71
1509009801301,15.79
1509009801302,16.38
1509009801303,12.13
1509009801304,19.67
1509009801305,13.83
1509009801306,14.14
1509009801307,16.31
1509009801308,21.81
1509009801309,15.12
1509009801310,11.68
1509009801311,13.15
1509009801312,12.8
1509009801313,16.01
1509009801314,19.03
1509009801315,14.99
1509009801316,12.4
1509009801317,15.61
1509009801318,11.52
1509009801319,11.36
1509009801320,11.45
1509009801321,15.73
1509009801322,13.67
1509009801323,14.81
1509009801324,15.56
1509009801325,16.19
1509009801326,12.95
1509009801327,17.69
1509009801328,16.58
1509009801329,12.94
1509009801330,16.64
1509009801331,15.27
1509009801332,14.74
1509009801333,12.14
1509009801334,13.76
1509009801335,18.36
1509009801336,19.21
1509009801337,11.65
1509009801338,15.16
1509009801339,17.35
1509009801340,17.27
1509009801341,9.08
1509009801342,11.08
1509009801343,15.85
1509009801344,13.98
1509009801345,21.07
1509009801346,21.36
1509009801347,17.94
1509009801348,17.39
1509009801349,18.24
1509009801350,14.46
1509009801351,19.41
1509009801352,15.79
1509009801353,15.35
1509009801354,14.77
1509009801355,17.07
1509009801356,13.01
1509009801357,11.1
1509009801358,14.76
1509009801359,14.26
1509009801360,12.64
1509009801361,12.69
1509009801362,14.63
1509009801363,11.53
1509009801364,16.16
1509009801365,14.79
1509009801366,16.13
1509009801367,9.39
1509009801368,13.5
1509009801369,16.08
1509009801370,14.56
1509009801371,14.72
1509009801372,15.63
1509009801373,15.22
1509009801374,14.29
1509009801375,9.57
1509009801376,15.44
1509009801377,16.51
1509009801378,15.7
1509009801379,12.09
1509009801380,15.62
1509009801381,21.22
1509009801382,15.98
1509009801383,14.86
1509009801384,7.22
1509009801385,14.71
1509009801386,13.57
1509009801387,14.58
1509009801388,13.03
1509009801389,20.93
1509009801390,13.46
1509009801391,17.9
1509009801392,14.02
1509009801393,17.2
1509009801394,12.82
1509009801395,15.13
1509009801396,11.14
1509009801397,18.11
1509009801398,13.82
1509009801399,19.08
1509009801400,13.1
1509009801401,11.11
1509009801402,13.49
1509009801403,15.48
1509009801404,14.86
1509009801405,11.27
1509009801406,14.52
1509009801407,20.34
1509009801408,11.98
1509009801409,8.94
1509009801410,16.89
1509009801411,21.48
1509009801412,17.9
1509009801413,17.27
1509009801414,15.9
1509009801415,13.34
1509009801416,10.49
1509009801417,15.45
1509009801418,16.24
1509009801419,17.28
1509009801420,14.02
1509009801421,15.66
1509009801422,17.47
1509009801423,10.57
1509009801424,19.38
1509009801425,15.96
1509009801426,14.23
1509009801427,16.45
1509009801428,11.25
1509009801429,13.38
1509009801430,14.21
1509009801431,9.58
1509009801432,11.63
1509009801433,15.02
1509009801434,16.96
1509009801435,16.72
1509009801436,13.88
1509009801437,14.66
1509009801438,18.06
1509009801439,13.07
1509009801440,14.19
1509009801441,17.1
1509009801442,18.73
1509009801443,13.59
1509009801444,15.96
1509009801445,15.98
1509009801446,15.86
1509009801447,15.83
1509009801448,13.41
1509009801449,13.17
1509009801450,12.9
1509009801451,15.74
1509009801452,15.01
1509009801453,12.94
1509009801454,7.42
1509009801455,19.05
1509009801456,14.67
1509009801457,15.56
1509009801458,12.59
1509009801459,15.95
1509009801460,17.76
1509009801461,13.08
1509009801462,14
1509009801463,20.01
1509009801464,12.97
1509009801465,12
1509009801466,18.81
1509009801467,12.59
1509009801468,14.81
1509009801469,10.07
1509009801470,15.69
1509009801471,12.04
1509009801472,19.55
1509009801473,16.25
1509009801474,17.72
1509009801475,13.05
1509009801476,11.71
1509009801477,7.37
1509009801478,10.79
1509009801479,16.86
1509009801480,12.5
1509009801481,13.9
1509009801482,15.54
1509009801483,15.11
1509009801484,14.11
1509009801485,10.54
1509009801486,11.83
1509009801487,18.48
1509009801488,10.45
1509009801489,12.82
1509009801490,15.11
1509009801491,14.52
1509009801492,14.94
1509009801493,12.6
1509009801494,18.98
1509009801495,15.74
1509009801496,16.94
1509009801497,7.52
1509009801498,14.59
1509009801499,14.89
1509009801500,10.28
1509009801501,12.34
1509009801502,17.28
1509009801503,12.35
1509009801504,13.4
1509009801505,11.71
1509009801506,20.12
1509009801507,15.24
1509009801508,15.34
1509009801509,19.62
1509009801510,12.5
1509009801511,13.8
1509009801512,17.54
1509009801513,12.83
1509009801514,17.6
1509009801515,13.99
1509009801516,14.27
1509009801517,13.29
1509009801518,17.57
1509009801519,14.86
1509009801520,18.71
1509009801521,15.9
1509009801522,8.86
1509009801523,10.35
1509009801524,18.22
1509009801525,13.95
1509009801526,12.96
1509009801527,14.04
1509009801528,13.44
1509009801529,14.85
1509009801530,13.3
1509009801531,14.1
1509009801532,15.96
1509009801533,14.48
1509009801534,15.37
1509009801535,12.82
1509009801536,14.2
1509009801537,12.5
1509009801538,15.21
1509009801539,16.82
1509009801540,14.08
1509009801541,16.26
1509009801542,17.67
1509009801543,13.3
1509009801544,14.99
1509009801545,10.48
1509009801546,16.38
1509009801547,11.52
1509009801548,21.1
1509009801549,11.66
1509009801550,17.1
1509009801551,20.37
1509009801552,17.97
1509009801553,10.1
1509009801554,11.89
1509009801555,10.16
1509009801556,12.13
1509009801557,15.42
1509009801558,15.39
1509009801559,12.85
1509009801560,18.5
1509009801561,14.92
1509009801562,11.06
1509009801563,17.46
1509009801564,12.36
1509009801565,14.92
1509009801566,11.52
1509009801567,14.04
1509009801568,17.69
1509009801569,16.62
1509009801570,14.01
1509009801571,12.42
1509009801572,12.04
1509009801573,18.85
1509009801574,21.39
1509009801575,10.24
1509009801576,9.33
1509009801577,11.07
1509009801578,16.97
1509009801579,12.25
1509009801580,14.37
1509009801581,12.74
1509009801582,16.68
1509009801583,14.21
1509009801584,12.15
1509009801585,16.7
1509009801586,12.5
1509009801587,7.09
1509009801588,13.12
1509009801589,12.68
1509009801590,16.1
1509009801591,18.64
1509009801592,14.04
1509009801593,12.13
1509009801594,12.3
1509009801595,10.49
1509009801596,11.42
1509009801597,13.53
1509009801598,17.05
1509009801599,14.55
1509009801600,14.88
1509009801601,14.63
1509009801602,16.74
1509009801603,13.72
1509009801604,12.36
1509009801605,13.26
1509009801606,18.28
1509009801607,14.84
1509009801608,15.8
1509009801609,15.18
1509009801610,21.55
1509009801611,19.34
1509009801612,12.44
1509009801613,16.47
1509009801614,14.91
1509009801615,14.24
1509009801616,15.34
1509009801617,14.25
1509009801618,16.59
1509009801619,16.55
1509009801620,11.65
1509009801621,15.83
1509009801622,19.25
1509009801623,15.87
1509009801624,13.73
1509009801625,14.07
1509009801626,12.81
1509009801627,18.51
1509009801628,14.28
1509009801629,14.34
1509009801630,13.43
1509009801631,15.38
1509009801632,16.6
1509009801633,17.94
1509009801634,11.78
1509009801635,18.53
1509009801636,10.47
1509009801637,18.41
1509009801638,15.88
1509009801639,17.21
1509009801640,17.96
1509009801641,11.88
1509009801642,11.44
1509009801643,10.49
1509009801644,17.66
1509009801645,9.64
1509009801646,14.68
1509009801647,11.93
1509009801648,16.85
1509009801649,11.42
1509009801650,17.65
1509009801651,15.88
1509009801652,11.34
1509009801653,14.15
1509009801654,13.63
1509009801655,6.2
1509009801656,15.72
1509009801657,17.16
1509009801658,9.06
1509009801659,12.2
1509009801660,11.54
1509009801661,9.7
